gene_id	paired_ABC284_1	paired_oxIs12_2	paired_ABC16_2	paired_oxIs12_1	paired_ABC291_1	paired_ABC291_2	paired_ABC16_1	paired_ABC284_2
WBGene00000427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000428	3.0	4.0	10.0	10.0	12.0	14.0	9.0	7.0
WBGene00000429	8.0	4.0	3.0	6.0	3.0	2.0	5.0	11.0
WBGene00000430	4.0	24.0	16.0	5.0	0.0	16.0	21.0	18.0
WBGene00000431	28.0	58.0	24.0	81.0	18.0	34.0	54.0	55.0
WBGene00000432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000433	4.0	2.0	0.0	0.0	0.0	0.0	3.0	5.0
WBGene00000434	5.0	2.0	5.0	10.0	9.0	5.0	6.0	2.0
WBGene00000435	10.0	3.0	5.0	2.0	6.0	10.0	10.0	17.0
WBGene00000436	0.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0
WBGene00000437	92.0	109.0	107.0	142.0	74.0	98.0	115.0	131.0
WBGene00000438	78.0	125.0	98.0	178.0	57.0	65.0	116.0	86.0
WBGene00000439	0.0	0.0	0.0	4.0	6.0	1.0	3.0	19.0
WBGene00000440	1.0	2.0	3.0	0.0	3.0	0.0	4.0	1.0
WBGene00000441	356.0	794.0	419.0	619.0	328.0	307.0	507.0	397.0
WBGene00000442	29.0	22.0	14.0	39.0	9.0	18.0	17.0	21.0
WBGene00000443	336.0	329.0	294.0	455.0	346.0	348.0	384.0	354.0
WBGene00000444	134.0	50.0	79.0	40.0	199.0	166.0	48.0	280.0
WBGene00000445	11.0	35.0	8.0	30.0	13.0	10.0	25.81	40.0
WBGene00000446	1.0	6.0	3.0	10.0	3.0	0.0	14.0	20.0
WBGene00000447	6.0	30.0	10.0	17.0	14.0	18.0	13.0	6.0
WBGene00000448	48.0	86.0	33.0	72.0	32.0	40.0	40.0	63.0
WBGene00000449	12.0	8.0	12.0	16.0	6.0	6.0	12.0	45.0
WBGene00000450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000451	16.0	16.0	12.0	37.0	4.0	12.0	7.0	21.0
WBGene00000452	12.0	15.0	7.0	2.0	4.0	17.0	11.0	9.0
WBGene00000453	86.0	111.0	98.0	116.0	60.0	62.0	105.0	195.0
WBGene00000454	6.0	7.0	6.0	3.0	7.0	0.0	3.0	8.0
WBGene00000455	18.0	31.0	28.0	38.0	24.0	35.0	25.0	48.0
WBGene00000457	2.0	3.0	2.0	0.0	1.0	1.0	1.0	25.0
WBGene00000458	197.0	215.0	196.0	234.0	129.0	172.0	198.0	165.0
WBGene00000459	1356.0	1156.0	1195.0	1065.0	1855.0	1522.0	1309.0	1807.0
WBGene00000460	194.0	40.0	101.0	28.0	313.0	221.0	60.0	330.0
WBGene00000461	16.0	0.0	12.0	0.0	24.0	23.0	9.0	60.0
WBGene00000462	48.0	42.0	49.0	50.0	94.0	84.0	52.0	106.0
WBGene00000463	29.0	26.0	28.0	25.0	35.0	43.0	33.0	107.0
WBGene00000464	448.78	394.56	392.56	329.31	501.74	394.88	397.61	626.1
WBGene00000465	17533.0	6690.0	10678.0	2303.0	21458.0	21893.0	8487.0	24163.0
WBGene00000466	646.0	700.0	746.0	760.0	906.0	795.0	782.0	834.0
WBGene00000467	563.0	530.0	621.0	446.0	785.0	704.0	645.0	756.0
WBGene00000468	0.0	0.0	1.0	0.0	0.0	1.0	0.0	11.0
WBGene00000469	1.0	0.0	0.0	1.0	2.0	1.0	1.0	53.0
WBGene00000472	7896.0	11827.0	8964.0	11201.0	8511.0	9078.0	10552.0	10956.0
WBGene00000473	18765.0	15895.0	18753.0	9729.0	24791.0	23295.0	17574.0	25313.0
WBGene00000474	7505.0	6918.0	7434.0	4752.0	9859.0	9027.0	7133.0	10154.0
WBGene00000475	9240.0	10750.0	9067.0	9805.0	10689.0	11036.0	10190.0	12810.0
WBGene00000476	56.0	63.0	62.0	63.0	38.0	43.0	76.0	99.0
WBGene00000477	38.0	76.0	60.0	112.0	66.0	56.0	67.0	31.0
WBGene00000478	16.0	35.0	28.0	53.0	22.0	17.0	49.0	94.0
WBGene00000479	20186.0	19637.0	20903.0	10515.0	27632.0	24379.0	19134.0	26570.0
WBGene00000480	2379.0	1902.0	2047.0	1978.0	2356.0	2241.0	2341.0	2574.0
WBGene00000481	47.0	57.0	23.0	36.0	42.0	29.0	50.0	89.0
WBGene00000482	555.0	526.0	468.0	617.0	669.0	575.0	416.0	979.0
WBGene00000483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000484	1.0	8.0	9.0	19.0	3.0	1.0	27.0	5.0
WBGene00000485	32.0	60.0	49.0	82.0	57.0	43.0	69.0	52.0
WBGene00000487	2.0	0.0	2.0	0.0	3.0	0.0	0.0	7.0
WBGene00000488	11.0	17.0	20.0	48.0	28.0	25.0	20.0	35.0
WBGene00000490	5.0	27.0	9.0	28.0	18.0	7.0	26.0	17.0
WBGene00000491	32.0	32.0	17.0	42.0	39.0	32.0	30.0	91.0
WBGene00000492	22.0	35.0	29.0	20.0	27.0	26.0	31.0	7.0
WBGene00000493	104.0	144.0	206.0	307.0	62.0	113.0	208.0	83.0
WBGene00000496	3218.0	1583.0	2233.0	784.0	5451.0	3891.0	1805.0	5158.0
WBGene00000497	89.0	381.0	367.0	714.0	112.0	96.0	483.0	244.0
WBGene00000498	894.0	838.0	713.0	619.0	1088.0	1054.0	682.0	1132.0
WBGene00000499	256.0	443.0	337.0	366.0	247.0	262.0	346.0	303.0
WBGene00000500	676.0	697.0	640.0	588.0	834.0	838.0	637.0	795.0
WBGene00000501	32.0	58.0	24.0	38.0	52.0	46.0	43.0	62.0
WBGene00000502	966.0	1108.0	1039.0	961.0	1040.0	901.0	1067.0	1063.0
WBGene00000503	45.0	46.0	46.0	85.0	135.0	113.0	75.0	562.0
WBGene00000506	171.0	175.0	211.0	163.0	234.0	231.0	213.0	261.0
WBGene00000507	557.0	586.0	588.0	533.0	732.0	624.0	593.0	719.0
WBGene00000508	683.0	961.0	855.0	983.0	788.0	748.0	958.0	893.0
WBGene00000509	829.0	1247.0	921.0	942.0	1033.0	922.0	1104.0	1003.0
WBGene00000510	71.0	126.0	144.0	132.0	75.0	85.0	114.0	101.0
WBGene00000511	112.0	130.0	68.0	111.0	82.0	85.0	75.0	94.0
WBGene00000512	840.0	518.0	357.0	609.0	1127.0	906.0	458.0	414.0
WBGene00000513	1.0	0.0	3.0	0.0	3.0	2.0	1.0	0.0
WBGene00000514	265.0	475.0	348.0	519.0	293.0	297.0	422.0	257.0
WBGene00000515	208.0	249.0	268.0	213.0	415.0	279.0	285.0	402.0
WBGene00000516	315.0	390.0	281.0	507.0	165.0	265.0	341.0	259.0
WBGene00000517	717.0	690.0	711.0	658.0	858.0	829.0	747.0	826.0
WBGene00000518	75.0	120.0	73.0	136.0	55.0	73.0	86.0	116.0
WBGene00000519	755.0	804.0	792.0	676.0	966.0	941.0	826.0	866.0
WBGene00000520	779.0	682.0	679.0	648.0	1043.0	991.0	666.0	852.0
WBGene00000521	0.0	1.0	19.0	1.0	0.0	0.0	15.0	7.0
WBGene00000522	288.0	1144.0	731.0	2056.0	275.0	325.0	861.0	268.0
WBGene00000523	45.0	31.0	32.0	34.0	39.0	29.0	32.0	32.0
WBGene00000524	81.0	108.0	89.0	131.0	76.0	106.0	106.0	85.0
WBGene00000525	6.0	4.0	4.0	3.0	6.0	0.0	0.0	5.0
WBGene00000526	64.0	61.0	37.0	50.0	35.0	60.0	50.0	43.0
WBGene00000527	976.0	963.0	891.0	705.0	1326.0	1182.0	855.0	1189.0
WBGene00000528	1401.0	1783.0	1130.0	1423.0	1062.0	1185.0	1484.0	1154.0
WBGene00000529	60.0	85.0	61.0	77.0	45.0	44.0	98.0	84.0
WBGene00000530	399.0	380.0	302.0	224.0	512.0	571.0	286.0	469.0
WBGene00000531	28.0	83.0	41.0	75.0	49.0	53.0	51.0	30.0
WBGene00000532	1188.0	1322.0	1299.0	1213.0	1635.0	1476.0	1435.0	1551.0
WBGene00000533	503.0	536.0	526.0	523.0	652.0	565.0	618.0	638.0
WBGene00000534	1974.0	2597.0	1893.0	3344.0	2159.0	2335.0	2164.0	2222.0
WBGene00000535	901.0	1672.0	1248.0	2304.0	1631.0	1620.0	1839.0	1042.0
WBGene00000536	281.0	366.0	358.0	463.0	330.0	331.0	353.0	383.0
WBGene00000537	552.0	550.0	535.0	420.0	732.0	652.0	564.0	828.0
WBGene00000539	92.0	71.0	111.0	53.0	132.0	56.0	115.0	107.0
WBGene00000540	125.0	168.0	134.0	135.0	151.0	152.0	193.0	217.0
WBGene00000541	73.0	66.0	100.0	54.0	81.0	42.0	99.0	91.0
WBGene00000542	3260.0	5577.0	2892.0	4531.0	3612.0	3411.0	3307.0	3757.0
WBGene00000543	666.0	803.0	709.0	673.0	785.0	682.0	800.0	817.0
WBGene00000544	165.0	184.0	123.0	141.0	119.0	137.0	154.0	89.0
WBGene00000545	857.0	717.0	713.0	821.0	903.0	818.0	1113.0	958.0
WBGene00000546	325.0	350.0	316.0	215.0	397.0	270.0	277.0	215.0
WBGene00000547	953.0	1231.0	954.0	1031.0	1447.0	1228.0	1031.0	1338.0
WBGene00000548	1457.0	1577.0	1384.0	1678.0	1851.0	1730.0	1771.0	2207.0
WBGene00000549	1437.0	2025.0	1525.0	1804.0	1304.0	1492.0	1765.0	1659.0
WBGene00000550	3632.0	5143.0	4531.0	3989.0	3875.0	3710.0	4903.0	4351.0
WBGene00000551	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0
WBGene00000552	5950.0	7884.0	6558.0	7922.0	6592.0	6063.0	7351.0	6624.0
WBGene00000553	105.0	105.0	73.0	126.0	53.0	64.0	97.0	191.0
WBGene00000554	646.0	1034.0	801.0	1181.0	570.0	614.0	949.0	596.0
WBGene00000555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000556	24.0	61.0	47.0	214.0	19.0	66.0	85.0	17.0
WBGene00000557	43.0	26.0	80.0	67.0	92.0	121.0	85.0	68.0
WBGene00000558	40.0	398.0	30.0	824.0	136.0	149.0	44.0	10.0
WBGene00000559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000560	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0
WBGene00000561	1.0	2.0	1.0	2.0	3.0	0.0	1.0	6.0
WBGene00000562	28.0	14.0	10.0	10.0	35.0	18.0	8.0	55.0
WBGene00000563	2.0	1.0	2.0	1.0	1.0	4.0	6.0	7.0
WBGene00000564	797.0	915.0	836.0	736.0	886.0	1061.0	832.0	1152.0
WBGene00000565	916.0	1240.0	905.0	1142.0	968.0	963.0	1055.0	953.0
WBGene00000566	918.0	1481.0	935.0	1213.0	1100.0	1017.0	999.0	1373.0
WBGene00000567	3313.0	3755.0	3774.0	3933.0	3759.0	3544.0	3701.0	3505.0
WBGene00000583	25.0	20.0	15.0	32.0	31.0	39.0	34.0	28.0
WBGene00000584	56.0	59.0	72.0	139.0	37.0	39.0	69.0	68.0
WBGene00000585	932.0	894.0	972.0	807.0	1190.0	1075.0	871.0	1180.0
WBGene00000591	243.0	217.0	275.0	389.0	358.0	304.0	251.0	508.0
WBGene00000592	602.0	576.0	581.0	466.0	648.0	708.0	613.0	711.0
WBGene00000593	1.0	0.0	2.0	0.0	38.0	11.0	5.0	2.0
WBGene00000594	34860.72	57758.59	29943.92	68336.15	13029.6	18901.79	35890.46	22567.43
WBGene00000596	3776.17	7983.05	1940.7	3994.13	1234.16	1213.48	3638.04	1195.27
WBGene00000597	15868.0	6604.0	7423.0	2611.0	28372.0	23155.0	7804.0	22084.0
WBGene00000598	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
WBGene00000599	8205.61	17004.73	7957.09	25463.63	2915.04	4150.15	11554.36	10515.73
WBGene00000601	16334.78	30731.7	13834.57	30781.67	5825.96	8437.41	18968.36	7074.87
WBGene00000602	10756.22	18004.3	7230.43	15188.33	3037.04	5087.59	9924.64	4265.13
WBGene00000603	5176.0	12724.0	11753.0	25868.0	1873.0	3686.0	12711.0	3463.0
WBGene00000606	3971.34	8271.26	9339.86	19376.46	1418.0	3369.29	9981.27	3500.38
WBGene00000608	29454.0	21563.0	13887.0	12039.0	45949.0	34306.0	16505.0	27615.0
WBGene00000609	47304.0	31923.0	22718.0	16193.0	73275.0	56195.0	24591.0	44259.0
WBGene00000610	80.0	173.0	51.0	407.0	34.0	63.0	172.0	45.0
WBGene00000611	1199.0	2089.0	1175.0	3443.0	625.0	1287.0	1604.0	566.0
WBGene00000612	0.0	0.0	1.0	2.0	13.72	0.0	0.0	5.0
WBGene00000613	2.0	0.0	0.0	0.0	104.0	7.0	0.0	5.0
WBGene00000614	0.0	0.0	0.0	0.0	2.02	0.0	0.0	3.0
WBGene00000615	8120.0	19601.0	18654.0	44354.0	2779.0	6895.0	21612.0	5093.0
WBGene00000616	11548.0	20750.0	6121.0	11927.0	3086.0	4606.0	8980.0	5076.0
WBGene00000617	9.0	0.0	2.0	7.0	77.0	21.0	3.0	23.0
WBGene00000618	479.0	14.0	32.0	23.0	103.0	220.0	118.0	894.0
WBGene00000620	22.0	12.0	13.0	16.0	104.0	30.0	22.0	24.0
WBGene00000621	1.0	1.0	6.0	0.0	2.0	7.0	6.0	1.0
WBGene00000622	24.0	8.0	9.0	13.0	62.0	19.0	13.0	33.0
WBGene00000623	26.0	11.61	30.65	2.0	15.87	25.0	48.5	96.94
WBGene00000624	2.0	1.39	16.35	0.0	0.13	1.0	8.5	21.06
WBGene00000625	3940.0	8349.0	9222.0	18360.0	1439.0	3190.0	9587.0	2578.0
WBGene00000626	3863.0	9460.0	9023.0	26813.0	1227.0	3197.0	10040.0	2162.0
WBGene00000627	4.0	4.0	0.0	2.0	38.0	7.0	0.0	47.0
WBGene00000628	13.0	0.0	0.0	3.0	11.0	3.0	0.0	6.0
WBGene00000629	0.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0
WBGene00000630	19.0	30.0	4.0	27.0	12.0	14.0	14.0	23.0
WBGene00000631	92.0	67.0	25.0	191.0	85.0	64.0	48.0	131.0
WBGene00000632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000633	0.0	2.0	1.0	4.0	1.0	0.0	5.0	0.0
WBGene00000634	234.0	645.0	412.0	1314.0	106.0	210.0	578.0	213.0
WBGene00000636	2431.0	7016.0	3341.0	10587.0	331.0	1051.0	4154.0	1452.0
WBGene00000637	81.0	160.0	53.0	161.0	17.0	26.0	103.0	28.0
WBGene00000638	4699.83	10303.95	3232.3	5611.87	1274.84	1504.52	5211.96	1479.73
WBGene00000639	3625.0	12319.0	11652.0	35530.0	2312.0	5119.0	13367.0	2541.0
WBGene00000640	9.0	20.0	6.0	26.0	9.0	16.0	2.0	13.0
WBGene00000641	1636.0	4027.0	2086.0	5626.0	339.0	741.0	2711.0	1303.0
WBGene00000642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000644	93.0	187.0	217.0	327.0	26.0	51.0	223.0	67.0
WBGene00000645	25.0	63.0	38.0	127.0	17.0	6.0	50.0	25.0
WBGene00000646	18.34	162.91	207.22	155.02	5.01	10.15	160.76	20.03
WBGene00000647	8938.0	22552.0	20884.0	52670.0	3403.0	7559.0	25671.0	6680.0
WBGene00000648	0.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0
WBGene00000649	17341.66	37707.74	37720.14	86791.54	5453.0	13071.71	41481.73	10328.62
WBGene00000650	6.0	8.0	12.0	42.0	7.0	6.0	124.0	9.0
WBGene00000651	3.0	14.0	22.0	34.0	2.0	8.0	18.0	6.0
WBGene00000652	466.0	1375.0	519.0	1550.0	420.0	558.0	598.0	544.0
WBGene00000653	12000.0	26803.0	19812.0	49905.0	3684.0	8190.0	22671.0	7024.0
WBGene00000654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
WBGene00000655	379.0	431.0	838.0	1000.0	189.0	445.0	712.0	245.0
WBGene00000656	48194.0	32647.0	17041.0	13686.0	79595.0	66740.0	19534.0	37890.0
WBGene00000657	32593.0	52545.0	17680.0	27915.0	22275.0	18402.0	23566.0	15259.0
WBGene00000658	3.0	15.0	2.0	2.0	4.0	5.0	10.0	12.0
WBGene00000659	0.0	1.0	5.0	5.0	15.0	6.0	2.0	3.0
WBGene00000660	10.0	0.0	5.0	1.0	4.0	19.0	3.0	8.0
WBGene00000661	1.0	3.0	1.0	0.0	1.0	7.0	3.0	11.0
WBGene00000662	3.0	8.0	1.0	1.0	4.0	1.0	7.0	1.0
WBGene00000663	5815.0	12056.0	6450.0	11641.0	868.0	2132.0	7136.0	3514.0
WBGene00000664	224.0	589.0	279.0	909.0	74.0	122.0	443.0	119.0
WBGene00000665	1028.0	1173.0	864.0	2049.0	381.0	690.0	1044.0	848.0
WBGene00000666	3142.0	4947.0	2728.0	4191.0	658.0	1316.0	2669.0	1419.0
WBGene00000667	24351.28	33899.31	13316.19	26584.42	15727.01	16765.13	19446.0	11807.54
WBGene00000668	48050.54	49126.35	24500.96	30715.03	63598.13	56132.33	30521.21	43693.53
WBGene00000669	18612.17	25705.34	11581.85	22071.55	19537.86	19693.54	16152.79	13840.93
WBGene00000670	15970.0	555.0	1174.0	264.0	41556.0	37615.0	878.0	14205.0
WBGene00000671	8230.0	1471.0	787.0	788.0	20376.0	11339.0	874.0	4887.0
WBGene00000672	6753.0	18738.0	16101.0	38288.0	2349.0	4937.0	17481.0	4473.0
WBGene00000673	10646.0	4152.0	5225.0	1923.0	28804.0	26368.0	3958.0	13294.0
WBGene00000674	109.0	196.0	175.0	252.0	60.0	79.0	185.0	149.0
WBGene00000675	24690.0	654.0	4259.0	91.0	67092.0	48473.0	3365.0	27547.0
WBGene00000676	0.0	4.0	0.0	0.0	26.0	4.0	0.0	0.0
WBGene00000677	7323.0	3050.0	3489.0	1142.0	18497.0	16767.0	3103.0	11331.0
WBGene00000678	3651.0	8397.0	8153.0	17440.0	1355.0	2750.0	9034.0	2397.0
WBGene00000679	3.0	3.0	5.0	11.0	0.0	2.0	5.0	0.0
WBGene00000680	21966.0	17061.0	10482.0	10646.0	34142.0	26620.0	12353.0	21407.0
WBGene00000681	5913.0	12627.0	9515.0	28514.0	2410.0	5321.0	12739.0	4939.0
WBGene00000682	1.0	0.0	0.0	0.0	7.0	0.0	0.0	19.0
WBGene00000683	4536.0	9214.0	9716.0	20189.0	1605.0	3254.0	10211.0	2536.0
WBGene00000684	704.0	710.0	1305.0	1406.0	282.0	737.0	974.0	415.0
WBGene00000685	433.0	1248.0	1191.0	2486.0	246.0	497.0	1101.0	366.0
WBGene00000687	642.0	1594.0	1138.0	2005.0	209.0	312.0	1375.0	376.0
WBGene00000688	0.0	0.0	0.0	2.0	15.0	10.0	1.0	0.0
WBGene00000689	201.0	620.0	366.0	1206.0	76.0	161.0	501.0	162.0
WBGene00000690	4.0	8.0	1.0	0.0	24.0	13.0	1.0	5.0
WBGene00000691	8439.16	15580.37	7395.31	21183.98	3905.73	3875.79	13982.64	13940.02
WBGene00000692	1833.0	2942.0	1586.0	3409.0	1155.0	1757.0	1945.0	831.0
WBGene00000693	53312.0	26168.0	21950.0	11208.0	82044.0	75003.0	24299.0	50945.0
WBGene00000694	1831.0	5059.0	2576.0	8983.0	330.0	980.0	3559.0	1252.0
WBGene00000695	0.0	0.0	0.0	3.0	0.0	13.0	12.0	15.0
WBGene00000696	66186.0	48365.0	28906.0	29696.0	99187.0	81678.0	34888.0	60027.0
WBGene00000697	9.23	21.83	10.32	12.0	28.66	4.0	23.0	18.0
WBGene00000698	52465.0	54263.0	26807.0	27582.0	78397.0	58343.0	31756.0	55509.0
WBGene00000699	17846.12	30797.04	20118.77	49669.87	4296.68	9241.42	24587.9	10736.55
WBGene00000700	8201.06	7012.36	2877.63	4767.98	1642.0	4407.37	3645.74	2782.85
WBGene00000701	9.94	30.64	3.37	20.02	0.0	6.63	20.26	23.15
WBGene00000702	68.0	19.0	62.0	0.0	36.0	31.0	72.0	134.0
WBGene00000703	43101.0	61642.0	23498.0	33503.0	37098.0	29315.0	29978.0	23330.0
WBGene00000704	2937.0	6986.0	5700.0	12933.0	995.0	2149.0	6146.0	2003.0
WBGene00000705	461.0	418.0	199.0	1030.0	148.0	498.0	330.0	149.0
WBGene00000706	2.0	0.0	3.0	3.0	1.0	4.0	6.0	4.0
WBGene00000707	16365.0	29181.0	12417.0	28735.0	6669.0	8525.0	16385.0	6775.0
WBGene00000708	393.0	21.0	126.0	0.0	596.0	181.0	91.0	891.0
WBGene00000709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000710	3222.0	3288.0	1586.0	1957.0	765.0	1447.0	1299.0	863.0
WBGene00000711	7095.0	20533.0	17977.0	46889.0	2338.0	6114.0	21297.0	4754.0
WBGene00000712	40167.0	58071.0	21469.0	30701.0	29834.0	25832.0	27622.0	21937.0
WBGene00000713	60377.0	44165.0	27348.0	22540.0	85142.0	74285.0	30362.0	56443.0
WBGene00000714	515.0	188.0	116.0	201.0	1334.0	867.0	152.0	449.0
WBGene00000715	17433.0	8491.0	5225.0	3610.0	32256.0	26671.34	5448.0	12963.0
WBGene00000716	17664.0	1335.0	5299.0	184.0	44073.0	39748.66	4313.0	20156.0
WBGene00000717	10610.39	20572.27	9493.91	28354.37	3581.96	4929.85	13321.64	9947.27
WBGene00000718	7161.0	11033.0	6584.0	13187.0	1685.0	3090.0	8119.0	4073.0
WBGene00000719	5049.76	7391.06	2291.11	5335.57	1140.43	2650.23	3884.78	1586.79
WBGene00000720	8017.24	11988.94	3190.8	5342.43	8844.56	5521.77	6234.21	5694.21
WBGene00000721	2.0	8.0	9.0	8.0	1.0	0.0	5.0	0.0
WBGene00000722	2732.0	5220.0	1979.0	1562.0	1691.0	1179.0	3128.0	1926.0
WBGene00000723	2004.0	2130.0	555.0	1779.0	1277.0	1398.0	1130.0	884.0
WBGene00000724	0.0	1.0	0.0	5.0	3.0	1.0	1.0	3.0
WBGene00000725	171.0	354.0	235.0	321.0	2.0	13.0	366.0	130.0
WBGene00000726	348.0	303.0	212.0	278.0	326.0	421.0	223.0	244.0
WBGene00000727	4502.15	7018.51	5671.34	11425.28	1117.45	2070.85	7647.43	2170.31
WBGene00000728	4756.85	4321.49	3899.42	4980.75	2727.55	3740.15	4294.57	2884.69
WBGene00000729	2390.0	2261.0	719.0	1956.0	696.0	1079.0	1035.0	1314.0
WBGene00000730	1922.0	3418.0	1440.23	5721.97	703.0	1365.0	1977.0	1295.0
WBGene00000731	27.0	4.0	10.0	3.0	120.0	33.0	5.0	137.0
WBGene00000732	21626.0	35611.93	12037.0	26423.0	17148.0	14869.0	17004.09	13353.0
WBGene00000733	43737.0	40917.07	18776.0	19884.0	61132.0	57934.0	23615.91	33735.0
WBGene00000734	8746.28	14813.63	9089.95	20880.23	1758.54	4644.58	11497.49	5253.06
WBGene00000735	6654.72	11488.37	6342.05	15555.77	1430.46	3318.42	7708.51	3596.94
WBGene00000736	4.0	0.0	3.0	0.0	0.0	1.0	3.0	3.0
WBGene00000737	0.0	0.0	5.0	2.0	32.0	5.0	0.0	0.0
WBGene00000738	0.0	5.0	2.0	38.0	0.0	1.0	134.0	0.0
WBGene00000739	7318.35	9187.57	4931.31	10424.92	4770.65	4997.08	6785.98	8424.19
WBGene00000740	14193.29	23946.56	11425.17	27818.86	4294.25	6830.24	16854.75	10936.91
WBGene00000741	4809.66	7774.08	4068.01	10748.46	1375.42	2312.56	5532.01	3849.54
WBGene00000742	2436.14	2579.06	1028.02	3396.2	1494.03	1604.0	1506.04	2430.19
WBGene00000743	2132.57	4347.73	1788.48	6287.57	544.65	1026.11	2187.22	1556.18
WBGene00000744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000745	534.0	515.0	361.0	1106.0	156.0	486.0	432.0	131.0
WBGene00000746	247.0	701.0	684.0	1969.0	139.0	398.0	732.0	191.0
WBGene00000747	141.0	396.0	261.0	811.0	62.0	151.0	417.0	90.0
WBGene00000748	4761.0	12425.0	12364.0	28670.0	1526.0	3920.0	13849.0	2978.0
WBGene00000749	960.0	38.0	42.0	11.0	2814.0	1517.0	166.0	3519.0
WBGene00000750	18.0	66.0	17.0	26.0	19.0	12.0	27.0	31.0
WBGene00000751	40702.09	27343.6	17641.27	12877.78	58907.6	47978.71	19078.55	36603.59
WBGene00000752	7007.91	5960.4	4195.73	2433.22	11068.4	9077.29	4710.45	8154.41
WBGene00000753	5632.0	6559.0	3127.0	8624.0	1995.0	2591.0	4080.0	3481.0
WBGene00000754	52695.0	38488.0	23551.0	22254.0	75568.0	58958.0	27768.0	43562.0
WBGene00000755	203.0	435.0	551.0	1202.0	112.0	195.0	538.0	182.0
WBGene00000756	1.0	0.0	0.0	0.0	8.0	7.0	0.0	16.0
WBGene00000757	29032.0	20486.0	13096.0	12636.0	42584.0	34452.0	15835.0	23763.0
WBGene00000758	2.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0
WBGene00000759	186.0	447.0	130.0	399.0	93.0	100.0	200.0	100.0
WBGene00000760	4.0	6.0	6.0	36.0	5.0	5.0	8.0	7.0
WBGene00000761	696.0	1104.0	767.0	1011.0	722.0	740.0	783.0	724.0
WBGene00000762	322.0	395.0	309.0	334.0	350.0	328.0	363.0	373.0
WBGene00000763	378.0	440.0	420.0	471.0	380.0	342.0	461.0	434.0
WBGene00000764	187.0	265.0	177.0	292.0	203.0	177.0	241.0	223.0
WBGene00000765	621.0	781.0	748.0	669.0	899.0	748.0	783.0	942.0
WBGene00000766	327.0	543.0	486.0	557.0	518.0	474.0	470.0	576.0
WBGene00000767	1100.0	1482.0	1269.0	1300.0	1435.0	1200.0	1211.0	1496.0
WBGene00000768	360.0	680.0	418.0	635.0	417.0	414.0	589.0	531.0
WBGene00000770	837.0	991.0	1051.0	1031.0	994.0	936.0	1174.0	976.0
WBGene00000771	308.0	485.0	443.0	377.0	289.0	334.0	391.0	144.0
WBGene00000772	2440.0	2397.0	2708.0	1570.0	2979.0	3209.0	2625.0	2952.0
WBGene00000773	626.0	716.0	670.0	557.0	873.0	817.0	754.0	1044.0
WBGene00000774	844.0	1019.0	926.0	812.0	1085.0	1040.0	897.0	1086.0
WBGene00000775	175.0	208.0	217.0	285.0	144.0	188.0	217.0	92.0
WBGene00000776	16841.0	16604.0	24956.0	26894.0	22101.0	21713.0	25094.0	25626.0
WBGene00000777	2458.0	2663.0	2297.0	2277.0	2966.0	2740.0	2518.0	3190.0
WBGene00000778	146.0	363.0	340.0	768.0	82.0	124.0	380.0	139.0
WBGene00000779	6639.0	9582.0	5457.0	10342.0	6267.0	7638.0	6853.0	6746.0
WBGene00000780	947.0	1479.0	982.0	1296.0	1058.0	1058.0	1259.0	851.0
WBGene00000781	13891.0	11147.0	13852.0	16171.0	11079.0	16806.0	14176.0	11260.0
WBGene00000782	12.0	0.0	0.0	13.0	5.0	79.0	21.0	28.0
WBGene00000783	222.0	616.0	398.0	816.0	333.0	367.0	645.0	243.0
WBGene00000784	7762.0	3027.0	5793.0	2650.0	7512.0	7666.0	6541.0	11962.0
WBGene00000785	8376.0	7079.0	8917.0	8861.0	8045.0	8686.0	8750.0	11882.0
WBGene00000786	8493.0	11838.0	11111.0	20583.0	11709.0	13002.0	11679.0	11789.0
WBGene00000787	741.0	1018.0	739.0	1081.0	811.0	668.0	904.0	1030.0
WBGene00000788	5179.0	5828.0	6049.0	11706.0	5462.0	6624.0	6274.0	7007.0
WBGene00000789	1763.0	2811.0	2123.0	3861.0	1331.0	1870.0	2559.0	1753.0
WBGene00000792	113.0	212.0	182.0	202.0	139.0	148.0	287.0	201.0
